price,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,availability_30,host_is_superhost,host_since,number_of_reviews,review_scores_rating,amenities,host_experience_years,amenities_list,amenities_count
85.0,Kantstraße,Charlottenburg-Wilm.,52.5078,13.31867,Entire home/apt,14,f,2010-10-14,105,4.69,"[""Bathtub"", ""Shower gel"", ""Dishes and silverware"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Shampoo"", ""Dishwasher"", ""EV charger"", ""Paid parking on premises"", ""Cooking basics"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Extra pillows and blankets"", ""Heating"", ""Carbon monoxide alarm"", ""Elevator"", ""Kitchen"", ""Iron"", ""Backyard"", ""Washer"", ""Stove"", ""Smoke alarm"", ""Hot water"", ""Room-darkening shades"", ""Host greets you"", ""Ethernet connection"", ""TV with standard cable"", ""Microwave""]",14.73972602739726,"['bathtub', 'shower gel', 'dishes and silverware', 'bed linens', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'shampoo', 'dishwasher', 'ev charger', 'paid parking on premises', 'cooking basics', 'essentials', 'coffee maker', 'hair dryer', 'extra pillows and blankets', 'heating', 'carbon monoxide alarm', 'elevator', 'kitchen', 'iron', 'backyard', 'washer', 'stove', 'smoke alarm', 'hot water', 'room-darkening shades', 'host greets you', 'ethernet connection', 'tv with standard cable', 'microwave']",32
71.0,Schmargendorf,Charlottenburg-Wilm.,52.48074,13.28903,Entire home/apt,15,t,2011-03-12,178,4.95,"[""Bathtub"", ""Drying rack for clothing"", ""Safe"", ""Portable fans"", ""Shared backyard \u2013 Fully fenced"", ""Shower gel"", ""Dishes and silverware"", ""Bed linens"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Books and reading material"", ""Hangers"", ""Refrigerator"", ""Fast wifi \u2013 321 Mbps"", ""Coffee"", ""Shampoo"", ""Dishwasher"", ""Cleaning products"", ""Freezer"", ""Coffee maker: Nespresso"", ""Electric stove"", ""Conditioner"", ""Cooking basics"", ""Outlet covers"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Hair dryer"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Central heating"", ""Hot water kettle"", ""Dedicated workspace"", ""Kitchen"", ""Single level home"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Hot water"", ""Body soap"", ""Smoke alarm"", ""Baking sheet"", ""Host greets you"", ""Clothing storage: dresser"", ""Board games"", ""Oven"", ""Toaster"", ""Dining table"", ""26 inch HDTV with Netflix, premium cable"", ""Free washer \u2013 In unit"", ""Microwave""]",14.331506849315069,"['bathtub', 'drying rack for clothing', 'safe', 'portable fans', 'shared backyard \\u2013 fully fenced', 'shower gel', 'dishes and silverware', 'bed linens', 'luggage dropoff allowed', 'long term stays allowed', 'books and reading material', 'hangers', 'refrigerator', 'fast wifi \\u2013 321 mbps', 'coffee', 'shampoo', 'dishwasher', 'cleaning products', 'freezer', 'coffee maker: nespresso', 'electric stove', 'conditioner', 'cooking basics', 'outlet covers', 'fire extinguisher', 'first aid kit', 'essentials', 'hair dryer', 'extra pillows and blankets', 'carbon monoxide alarm', 'central heating', 'hot water kettle', 'dedicated workspace', 'kitchen', 'single level home', 'iron', 'wine glasses', 'free street parking', 'hot water', 'body soap', 'smoke alarm', 'baking sheet', 'host greets you', 'clothing storage: dresser', 'board games', 'oven', 'toaster', 'dining table', '26 inch hdtv with netflix', 'premium cable', 'free washer \\u2013 in unit', 'microwave']",52
66.0,Prenzlauer Berg Nord,Pankow,52.55064,13.41466,Entire home/apt,2,t,2011-03-06,428,4.93,"[""Bathtub"", ""Portable fans"", ""Dishes and silverware"", ""Bed linens"", ""Laundromat nearby"", ""TV"", ""Hangers"", ""Refrigerator"", ""Wifi"", ""Shampoo"", ""Cleaning products"", ""Cooking basics"", ""First aid kit"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Smart lock"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Self check-in"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Paid parking off premises"", ""Wine glasses"", ""Backyard"", ""Hot tub"", ""Stove"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Body soap"", ""Baking sheet"", ""Oven"", ""Toaster"", ""Courtyard view"", ""Dining table"", ""Private patio or balcony""]",14.347945205479451,"['bathtub', 'portable fans', 'dishes and silverware', 'bed linens', 'laundromat nearby', 'tv', 'hangers', 'refrigerator', 'wifi', 'shampoo', 'cleaning products', 'cooking basics', 'first aid kit', 'essentials', 'coffee maker', 'hair dryer', 'smart lock', 'heating', 'carbon monoxide alarm', 'hot water kettle', 'self check-in', 'dedicated workspace', 'kitchen', 'iron', 'paid parking off premises', 'wine glasses', 'backyard', 'hot tub', 'stove', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'body soap', 'baking sheet', 'oven', 'toaster', 'courtyard view', 'dining table', 'private patio or balcony']",39
244.0,Helmholtzplatz,Pankow,52.54720260822955,13.416090488433827,Entire home/apt,13,t,2011-03-22,395,4.87,"[""Noise decibel monitors on property"", ""Dishes and silverware"", ""City skyline view"", ""Bed linens"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""High chair"", ""Shampoo"", ""Dishwasher"", ""Paid parking on premises"", ""Pets allowed"", ""Cooking basics"", ""Fire extinguisher"", ""Sound system"", ""Essentials"", ""Hair dryer"", ""Extra pillows and blankets"", ""Heating"", ""Hot water kettle"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Single level home"", ""Iron"", ""TV with standard cable, Netflix"", ""Baby bath"", ""Paid parking off premises"", ""Washer"", ""Pocket wifi"", ""Stove"", ""Coffee maker: espresso machine"", ""Body soap"", ""Smoke alarm"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Crib"", ""Private entrance"", ""Ethernet connection"", ""Oven"", ""Courtyard view"", ""Microwave""]",14.304109589041095,"['noise decibel monitors on property', 'dishes and silverware', 'city skyline view', 'bed linens', 'laundromat nearby', 'luggage dropoff allowed', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'high chair', 'shampoo', 'dishwasher', 'paid parking on premises', 'pets allowed', 'cooking basics', 'fire extinguisher', 'sound system', 'essentials', 'hair dryer', 'extra pillows and blankets', 'heating', 'hot water kettle', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'pack \\u2019n play/travel crib', 'single level home', 'iron', 'tv with standard cable', 'netflix', 'baby bath', 'paid parking off premises', 'washer', 'pocket wifi', 'stove', 'coffee maker: espresso machine', 'body soap', 'smoke alarm', 'room-darkening shades', 'children\\u2019s books and toys', 'crib', 'private entrance', 'ethernet connection', 'oven', 'courtyard view', 'microwave']",48
94.0,Alexanderplatz,Mitte,52.53036,13.38137,Entire home/apt,10,f,2011-03-19,195,4.72,"[""Heating"", ""Host greets you"", ""Smoke alarm"", ""High chair"", ""Crib"", ""Kitchen"", ""Iron"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Free street parking"", ""Long term stays allowed"", ""Essentials"", ""Hangers"", ""Coffee maker"", ""Wifi"", ""TV"", ""Hair dryer"", ""Hot water""]",14.312328767123288,"['heating', 'host greets you', 'smoke alarm', 'high chair', 'crib', 'kitchen', 'iron', 'luggage dropoff allowed', 'refrigerator', 'free street parking', 'long term stays allowed', 'essentials', 'hangers', 'coffee maker', 'wifi', 'tv', 'hair dryer', 'hot water']",18
128.0,Prenzlauer Berg Nord,Pankow,52.54715,13.42657,Entire home/apt,12,t,2011-03-30,303,4.88,"[""Dishes and silverware"", ""Refrigerator"", ""Hangers"", ""TV"", ""Wifi"", ""High chair"", ""Pets allowed"", ""Fire extinguisher"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Heating"", ""Elevator"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Hot tub"", ""Washer"", ""Smoke alarm"", ""Host greets you"", ""Crib"", ""Patio or balcony""]",14.282191780821918,"['dishes and silverware', 'refrigerator', 'hangers', 'tv', 'wifi', 'high chair', 'pets allowed', 'fire extinguisher', 'essentials', 'coffee maker', 'hair dryer', 'heating', 'elevator', 'dedicated workspace', 'kitchen', 'iron', 'hot tub', 'washer', 'smoke alarm', 'host greets you', 'crib', 'patio or balcony']",22
110.0,Prenzlauer Berg Südwest,Pankow,52.54048,13.41087,Entire home/apt,3,t,2011-04-05,70,4.81,"[""Bathtub"", ""Dishes and silverware"", ""Bed linens"", ""Books and reading material"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""Shampoo"", ""Dishwasher"", ""Paid parking on premises"", ""Cooking basics"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Heating"", ""Elevator"", ""Kitchen"", ""Iron"", ""Washer"", ""Smoke alarm"", ""Hot water"", ""Room-darkening shades"", ""Free parking on premises"", ""Crib"", ""Oven"", ""Private patio or balcony"", ""Microwave""]",14.265753424657534,"['bathtub', 'dishes and silverware', 'bed linens', 'books and reading material', 'refrigerator', 'hangers', 'wifi', 'shampoo', 'dishwasher', 'paid parking on premises', 'cooking basics', 'essentials', 'coffee maker', 'hair dryer', 'heating', 'elevator', 'kitchen', 'iron', 'washer', 'smoke alarm', 'hot water', 'room-darkening shades', 'free parking on premises', 'crib', 'oven', 'private patio or balcony', 'microwave']",27
90.0,Blankenfelde/Niederschönhausen,Pankow,52.58178,13.3962,Entire home/apt,6,t,2011-05-13,49,4.96,"[""Dishes and silverware"", ""Garden view"", ""Bed linens"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Books and reading material"", ""Hangers"", ""TV"", ""Wifi"", ""High chair"", ""Pets allowed"", ""Cooking basics"", ""Fire extinguisher"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Iron"", ""Free street parking"", ""Washer"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Hot water"", ""Children\u2019s books and toys"", ""Crib""]",14.161643835616438,"['dishes and silverware', 'garden view', 'bed linens', 'luggage dropoff allowed', 'long term stays allowed', 'books and reading material', 'hangers', 'tv', 'wifi', 'high chair', 'pets allowed', 'cooking basics', 'fire extinguisher', 'essentials', 'hair dryer', 'heating', 'kitchen', 'pack \\u2019n play/travel crib', 'iron', 'free street parking', 'washer', 'clothing storage: wardrobe', 'smoke alarm', 'hot water', 'children\\u2019s books and toys', 'crib']",26
58.0,südliche Luisenstadt,Friedrichshain-Kreuzberg,52.49989,13.4448,Entire home/apt,0,f,2011-05-16,82,4.72,"[""Dishes and silverware"", ""Bed linens"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""TV"", ""Wifi"", ""Dishwasher"", ""Cooking basics"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Extra pillows and blankets"", ""Heating"", ""Kitchen"", ""Iron"", ""Free street parking"", ""Stove"", ""Smoke alarm"", ""Hot water"", ""Host greets you"", ""Ethernet connection"", ""Free washer \u2013 In unit"", ""Microwave""]",14.153424657534247,"['dishes and silverware', 'bed linens', 'luggage dropoff allowed', 'long term stays allowed', 'refrigerator', 'hangers', 'tv', 'wifi', 'dishwasher', 'cooking basics', 'essentials', 'coffee maker', 'hair dryer', 'extra pillows and blankets', 'heating', 'kitchen', 'iron', 'free street parking', 'stove', 'smoke alarm', 'hot water', 'host greets you', 'ethernet connection', 'free washer \\u2013 in unit', 'microwave']",25
103.0,Alexanderplatz,Mitte,52.52536,13.40488,Entire home/apt,6,t,2011-05-27,734,4.83,"[""Portable fans"", ""Shower gel"", ""Dishes and silverware"", ""Bed linens"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""High chair"", ""Shampoo"", ""Dishwasher"", ""Children\u2019s dinnerware"", ""Cleaning products"", ""Window guards"", ""Pets allowed"", ""Cooking basics"", ""Outlet covers"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Extra pillows and blankets"", ""Heating"", ""Babysitter recommendations"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Iron"", ""Baby bath"", ""Wine glasses"", ""Washer"", ""Stove"", ""Hot water"", ""Smoke alarm"", ""Room-darkening shades"", ""Host greets you"", ""Crib"", ""Oven"", ""Toaster"", ""Severals body soap"", ""Baby monitor"", ""TV with standard cable"", ""Microwave""]",14.123287671232877,"['portable fans', 'shower gel', 'dishes and silverware', 'bed linens', 'luggage dropoff allowed', 'long term stays allowed', 'refrigerator', 'hangers', 'wifi', 'high chair', 'shampoo', 'dishwasher', 'children\\u2019s dinnerware', 'cleaning products', 'window guards', 'pets allowed', 'cooking basics', 'outlet covers', 'essentials', 'coffee maker', 'hair dryer', 'extra pillows and blankets', 'heating', 'babysitter recommendations', 'kitchen', 'pack \\u2019n play/travel crib', 'iron', 'baby bath', 'wine glasses', 'washer', 'stove', 'hot water', 'smoke alarm', 'room-darkening shades', 'host greets you', 'crib', 'oven', 'toaster', 'severals body soap', 'baby monitor', 'tv with standard cable', 'microwave']",42
100.0,Schöneberg-Süd,Tempelhof - Schöneberg,52.48033,13.3609,Entire home/apt,8,t,2011-06-17,320,4.9,"[""Drying rack for clothing"", ""Shower gel"", ""Dishes and silverware"", ""Bed linens"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Books and reading material"", ""Hangers"", ""HDTV"", ""Wifi"", ""Refrigerator"", ""Shampoo"", ""Dishwasher"", ""Cleaning products"", ""Freezer"", ""Private backyard \u2013 Fully fenced"", ""Cooking basics"", ""First aid kit"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Extra pillows and blankets"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Kitchen"", ""Sound system with aux"", ""Outdoor furniture"", ""Single level home"", ""Iron"", ""Wine glasses"", ""Free street parking"", ""Free washer \u2013 In building"", ""Stove"", ""Clothing storage: wardrobe"", ""Body soap"", ""Hot water"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Smoke alarm"", ""Host greets you"", ""Dining table"", ""Toaster"", ""Microwave""]",14.065753424657535,"['drying rack for clothing', 'shower gel', 'dishes and silverware', 'bed linens', 'luggage dropoff allowed', 'long term stays allowed', 'books and reading material', 'hangers', 'hdtv', 'wifi', 'refrigerator', 'shampoo', 'dishwasher', 'cleaning products', 'freezer', 'private backyard \\u2013 fully fenced', 'cooking basics', 'first aid kit', 'essentials', 'coffee maker', 'hair dryer', 'extra pillows and blankets', 'heating', 'carbon monoxide alarm', 'hot water kettle', 'kitchen', 'sound system with aux', 'outdoor furniture', 'single level home', 'iron', 'wine glasses', 'free street parking', 'free washer \\u2013 in building', 'stove', 'clothing storage: wardrobe', 'body soap', 'hot water', 'room-darkening shades', 'children\\u2019s books and toys', 'smoke alarm', 'host greets you', 'dining table', 'toaster', 'microwave']",44
63.0,Südliche Friedrichstadt,Friedrichshain-Kreuzberg,52.49681,13.41758,Entire home/apt,3,f,2011-06-21,30,4.4,"[""Bathtub"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Garden view"", ""Bed linens"", ""Cleaning available during stay"", ""Luggage dropoff allowed"", ""Outdoor dining area"", ""Refrigerator"", ""Hangers"", ""Wifi"", ""High chair"", ""Dishwasher"", ""Hammock"", ""Cooking basics"", ""First aid kit"", ""Essentials"", ""Hair dryer"", ""Extra pillows and blankets"", ""Heating"", ""Waterfront"", ""Elevator"", ""Kitchen"", ""Single level home"", ""Iron"", ""Baby bath"", ""Free street parking"", ""Washer"", ""Stove"", ""Hot water"", ""Baking sheet"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Host greets you"", ""Private entrance"", ""Oven"", ""Courtyard view"", ""Private patio or balcony""]",14.054794520547945,"['bathtub', 'drying rack for clothing', 'dishes and silverware', 'garden view', 'bed linens', 'cleaning available during stay', 'luggage dropoff allowed', 'outdoor dining area', 'refrigerator', 'hangers', 'wifi', 'high chair', 'dishwasher', 'hammock', 'cooking basics', 'first aid kit', 'essentials', 'hair dryer', 'extra pillows and blankets', 'heating', 'waterfront', 'elevator', 'kitchen', 'single level home', 'iron', 'baby bath', 'free street parking', 'washer', 'stove', 'hot water', 'baking sheet', 'room-darkening shades', 'children\\u2019s books and toys', 'host greets you', 'private entrance', 'oven', 'courtyard view', 'private patio or balcony']",38
245.0,Wiesbadener Straße,Charlottenburg-Wilm.,52.47844,13.30973,Entire home/apt,30,f,2011-04-11,77,4.88,"[""Bathtub"", ""Dryer"", ""Dishes and silverware"", ""Garden view"", ""Bed linens"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""TV"", ""Hangers"", ""Refrigerator"", ""Wifi"", ""Shampoo"", ""Dishwasher"", ""Pets allowed"", ""Cooking basics"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Extra pillows and blankets"", ""Heating"", ""Carbon monoxide alarm"", ""Self check-in"", ""Dedicated workspace"", ""Lockbox"", ""Kitchen"", ""Single level home"", ""Iron"", ""Free street parking"", ""Backyard"", ""Washer"", ""Stove"", ""Smoke alarm"", ""Hot water"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Ethernet connection"", ""Oven"", ""Microwave""]",14.24931506849315,"['bathtub', 'dryer', 'dishes and silverware', 'garden view', 'bed linens', 'luggage dropoff allowed', 'long term stays allowed', 'tv', 'hangers', 'refrigerator', 'wifi', 'shampoo', 'dishwasher', 'pets allowed', 'cooking basics', 'fire extinguisher', 'first aid kit', 'essentials', 'coffee maker', 'hair dryer', 'extra pillows and blankets', 'heating', 'carbon monoxide alarm', 'self check-in', 'dedicated workspace', 'lockbox', 'kitchen', 'single level home', 'iron', 'free street parking', 'backyard', 'washer', 'stove', 'smoke alarm', 'hot water', 'room-darkening shades', 'children\\u2019s books and toys', 'ethernet connection', 'oven', 'microwave']",40
180.0,südliche Luisenstadt,Friedrichshain-Kreuzberg,52.49919,13.43648,Entire home/apt,0,f,2011-07-05,49,4.73,"[""Bathtub"", ""Drying rack for clothing"", ""Shared backyard \u2013 Fully fenced"", ""Shower gel"", ""Dishes and silverware"", ""Bed linens"", ""Laundromat nearby"", ""Sound system with Bluetooth and aux"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Outdoor dining area"", ""Books and reading material"", ""Hangers"", ""Refrigerator"", ""Park view"", ""High chair"", ""Coffee"", ""Shampoo"", ""Dishwasher"", ""Children\u2019s dinnerware"", ""Cleaning products"", ""Freezer"", ""Cooking basics"", ""Outlet covers"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Blender"", ""Changing table"", ""Piano"", ""Hair dryer"", ""Coffee maker: drip coffee maker, espresso machine, Nespresso"", ""Carbon monoxide alarm"", ""Babysitter recommendations"", ""Central heating"", ""Hot water kettle"", ""Dedicated workspace"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Outdoor furniture"", ""Fast wifi \u2013 583 Mbps"", ""Iron"", ""Wine glasses"", ""Mosquito net"", ""Free street parking"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Smoke alarm"", ""Sonstiges induction stove"", ""Baking sheet"", ""Crib"", ""Host greets you"", ""Board games"", ""Oven"", ""Toaster"", ""Dining table"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Exercise equipment"", ""Microwave""]",14.016438356164384,"['bathtub', 'drying rack for clothing', 'shared backyard \\u2013 fully fenced', 'shower gel', 'dishes and silverware', 'bed linens', 'laundromat nearby', 'sound system with bluetooth and aux', 'luggage dropoff allowed', 'long term stays allowed', 'outdoor dining area', 'books and reading material', 'hangers', 'refrigerator', 'park view', 'high chair', 'coffee', 'shampoo', 'dishwasher', 'children\\u2019s dinnerware', 'cleaning products', 'freezer', 'cooking basics', 'outlet covers', 'fire extinguisher', 'first aid kit', 'essentials', 'blender', 'changing table', 'piano', 'hair dryer', 'coffee maker: drip coffee maker', 'espresso machine', 'nespresso', 'carbon monoxide alarm', 'babysitter recommendations', 'central heating', 'hot water kettle', 'dedicated workspace', 'kitchen', 'pack \\u2019n play/travel crib', 'outdoor furniture', 'fast wifi \\u2013 583 mbps', 'iron', 'wine glasses', 'mosquito net', 'free street parking', 'hot water', 'body soap', 'room-darkening shades', 'children\\u2019s books and toys', 'smoke alarm', 'sonstiges induction stove', 'baking sheet', 'crib', 'host greets you', 'board games', 'oven', 'toaster', 'dining table', 'free washer \\u2013 in unit', 'private patio or balcony', 'exercise equipment', 'microwave']",64
